//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Ne 300 2,5dpa anneal.wip
GraphName = REFEL Ne 300 2,5dpa-1100 2mins--Spectrum--034--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5713.80000002328
PositionY = 10044.0000000233
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Ne 300 2,5dpa-1100 2mins--Spectrum--034--Spec.Data 1
 1.82348E+03	 1.44340E+03
 1.82585E+03	 1.44758E+03
 1.82821E+03	 1.44452E+03
 1.83057E+03	 1.44748E+03
 1.83293E+03	 1.44690E+03
 1.83529E+03	 1.44660E+03
 1.83765E+03	 1.44568E+03
 1.84001E+03	 1.44576E+03
 1.84237E+03	 1.44584E+03
 1.84473E+03	 1.44560E+03
 1.84709E+03	 1.44676E+03
 1.84944E+03	 1.44526E+03
 1.85180E+03	 1.44404E+03
 1.85416E+03	 1.44806E+03
 1.85651E+03	 1.44628E+03
 1.85886E+03	 1.44886E+03
 1.86122E+03	 1.45170E+03
 1.86357E+03	 1.45224E+03
 1.86592E+03	 1.44700E+03
 1.86827E+03	 1.44810E+03
 1.87062E+03	 1.44862E+03
 1.87297E+03	 1.45092E+03
 1.87532E+03	 1.45110E+03
 1.87767E+03	 1.44744E+03
 1.88002E+03	 1.44978E+03
 1.88236E+03	 1.44726E+03
 1.88471E+03	 1.45010E+03
 1.88705E+03	 1.44808E+03
 1.88940E+03	 1.45354E+03
 1.89174E+03	 1.45298E+03
 1.89409E+03	 1.45108E+03
 1.89643E+03	 1.45452E+03
 1.89877E+03	 1.45424E+03
 1.90111E+03	 1.44952E+03
 1.90345E+03	 1.45160E+03
 1.90579E+03	 1.45476E+03
 1.90813E+03	 1.45266E+03
 1.91047E+03	 1.45148E+03
 1.91281E+03	 1.45208E+03
 1.91514E+03	 1.45348E+03
 1.91748E+03	 1.44990E+03
 1.91981E+03	 1.45448E+03
 1.92215E+03	 1.45316E+03
 1.92448E+03	 1.45472E+03
 1.92682E+03	 1.45468E+03
 1.92915E+03	 1.45482E+03
 1.93148E+03	 1.45382E+03
 1.93381E+03	 1.45330E+03
 1.93614E+03	 1.45536E+03
 1.93847E+03	 1.45248E+03
 1.94080E+03	 1.45398E+03
 1.94313E+03	 1.45690E+03
 1.94546E+03	 1.45060E+03
 1.94778E+03	 1.45254E+03
 1.95011E+03	 1.45326E+03
 1.95244E+03	 1.45414E+03
 1.95476E+03	 1.45760E+03
 1.95709E+03	 1.45204E+03
 1.95941E+03	 1.45198E+03
 1.96173E+03	 1.45194E+03
 1.96405E+03	 1.45446E+03
 1.96638E+03	 1.45296E+03
 1.96870E+03	 1.45408E+03
 1.97102E+03	 1.45330E+03
 1.97334E+03	 1.45538E+03
 1.97566E+03	 1.45298E+03
 1.97797E+03	 1.45500E+03
 1.98029E+03	 1.45612E+03
 1.98261E+03	 1.45484E+03
 1.98492E+03	 1.45448E+03
 1.98724E+03	 1.45674E+03
 1.98955E+03	 1.45374E+03
 1.99187E+03	 1.45454E+03
 1.99418E+03	 1.45684E+03
 1.99649E+03	 1.45432E+03
 1.99880E+03	 1.45908E+03
 2.00112E+03	 1.45822E+03
 2.00343E+03	 1.45524E+03
 2.00574E+03	 1.45726E+03
 2.00804E+03	 1.45666E+03
 2.01035E+03	 1.46046E+03
 2.01266E+03	 1.45832E+03
 2.01497E+03	 1.45500E+03
 2.01727E+03	 1.45780E+03
 2.01958E+03	 1.45812E+03
 2.02188E+03	 1.46050E+03
 2.02419E+03	 1.45732E+03
 2.02649E+03	 1.46040E+03
 2.02880E+03	 1.45816E+03
 2.03110E+03	 1.45868E+03
 2.03340E+03	 1.45898E+03
 2.03570E+03	 1.46170E+03
 2.03800E+03	 1.45810E+03
 2.04030E+03	 1.45898E+03
 2.04260E+03	 1.45992E+03
 2.04490E+03	 1.45964E+03
 2.04719E+03	 1.45976E+03
 2.04949E+03	 1.45722E+03
 2.05179E+03	 1.45866E+03
 2.05408E+03	 1.46222E+03
 2.05638E+03	 1.46258E+03
 2.05867E+03	 1.45746E+03
 2.06096E+03	 1.45874E+03
 2.06326E+03	 1.46108E+03
 2.06555E+03	 1.46060E+03
 2.06784E+03	 1.45762E+03
 2.07013E+03	 1.45968E+03
 2.07242E+03	 1.46156E+03
 2.07471E+03	 1.45990E+03
 2.07700E+03	 1.46060E+03
 2.07929E+03	 1.46022E+03
 2.08157E+03	 1.45890E+03
 2.08386E+03	 1.46184E+03
 2.08615E+03	 1.46002E+03
 2.08843E+03	 1.45906E+03
 2.09072E+03	 1.46316E+03
 2.09300E+03	 1.46018E+03
 2.09528E+03	 1.46300E+03
 2.09756E+03	 1.45908E+03
 2.09985E+03	 1.46136E+03
 2.10213E+03	 1.45976E+03
 2.10441E+03	 1.46196E+03
 2.10669E+03	 1.46396E+03
 2.10897E+03	 1.46162E+03
 2.11125E+03	 1.46346E+03
 2.11352E+03	 1.46040E+03
 2.11580E+03	 1.46368E+03
 2.11808E+03	 1.46712E+03
 2.12035E+03	 1.46222E+03
 2.12263E+03	 1.46348E+03
 2.12490E+03	 1.46360E+03
 2.12718E+03	 1.46426E+03
 2.12945E+03	 1.46430E+03
 2.13172E+03	 1.46568E+03
 2.13399E+03	 1.46676E+03
 2.13626E+03	 1.46668E+03
 2.13853E+03	 1.46654E+03
 2.14080E+03	 1.46442E+03
 2.14307E+03	 1.46354E+03
 2.14534E+03	 1.46282E+03
 2.14761E+03	 1.46318E+03
 2.14988E+03	 1.47014E+03
 2.15214E+03	 1.46474E+03
 2.15441E+03	 1.46428E+03
 2.15667E+03	 1.46508E+03
 2.15894E+03	 1.46592E+03
 2.16120E+03	 1.46638E+03
 2.16346E+03	 1.46608E+03
 2.16573E+03	 1.46788E+03
 2.16799E+03	 1.46960E+03
 2.17025E+03	 1.46760E+03
 2.17251E+03	 1.47108E+03
 2.17477E+03	 1.46850E+03
 2.17703E+03	 1.46922E+03
 2.17929E+03	 1.46926E+03
 2.18154E+03	 1.46894E+03
 2.18380E+03	 1.46900E+03
 2.18606E+03	 1.46710E+03
 2.18831E+03	 1.47118E+03
 2.19057E+03	 1.47102E+03
 2.19282E+03	 1.46740E+03
 2.19508E+03	 1.46756E+03
 2.19733E+03	 1.47146E+03
 2.19958E+03	 1.46972E+03
 2.20183E+03	 1.47114E+03
 2.20409E+03	 1.47194E+03
 2.20634E+03	 1.47318E+03
 2.20859E+03	 1.46770E+03
 2.21083E+03	 1.47272E+03
 2.21308E+03	 1.47024E+03
 2.21533E+03	 1.47476E+03
 2.21758E+03	 1.46906E+03
 2.21982E+03	 1.47266E+03
 2.22207E+03	 1.47416E+03
 2.22432E+03	 1.47286E+03
 2.22656E+03	 1.47336E+03
 2.22880E+03	 1.47660E+03
 2.23105E+03	 1.47184E+03
 2.23329E+03	 1.47092E+03
 2.23553E+03	 1.47394E+03
 2.23777E+03	 1.47258E+03
 2.24001E+03	 1.47408E+03
 2.24225E+03	 1.47446E+03
 2.24449E+03	 1.47164E+03
 2.24673E+03	 1.47160E+03
 2.24897E+03	 1.47580E+03
 2.25121E+03	 1.47414E+03
 2.25344E+03	 1.47594E+03
 2.25568E+03	 1.47662E+03
 2.25791E+03	 1.47606E+03
 2.26015E+03	 1.47532E+03
 2.26238E+03	 1.48092E+03
 2.26462E+03	 1.47702E+03
 2.26685E+03	 1.47576E+03
 2.26908E+03	 1.47894E+03
 2.27131E+03	 1.47610E+03
 2.27354E+03	 1.48010E+03
 2.27577E+03	 1.47650E+03
 2.27800E+03	 1.47654E+03
 2.28023E+03	 1.47608E+03
 2.28246E+03	 1.48006E+03
 2.28469E+03	 1.47774E+03
 2.28692E+03	 1.47946E+03
 2.28914E+03	 1.48096E+03
 2.29137E+03	 1.47872E+03
 2.29359E+03	 1.48182E+03
 2.29582E+03	 1.48162E+03
 2.29804E+03	 1.48002E+03
 2.30026E+03	 1.48260E+03
 2.30249E+03	 1.47932E+03
 2.30471E+03	 1.48240E+03
 2.30693E+03	 1.48078E+03
 2.30915E+03	 1.48014E+03
 2.31137E+03	 1.47958E+03
 2.31359E+03	 1.48176E+03
 2.31581E+03	 1.48442E+03
 2.31802E+03	 1.48002E+03
 2.32024E+03	 1.48166E+03
 2.32246E+03	 1.48382E+03
 2.32467E+03	 1.48108E+03
 2.32689E+03	 1.48070E+03
 2.32910E+03	 1.48050E+03
 2.33132E+03	 1.48264E+03
 2.33353E+03	 1.47818E+03
 2.33574E+03	 1.48406E+03
 2.33796E+03	 1.48576E+03
 2.34017E+03	 1.48314E+03
 2.34238E+03	 1.48408E+03
 2.34459E+03	 1.48272E+03
 2.34680E+03	 1.48330E+03
 2.34901E+03	 1.48564E+03
 2.35121E+03	 1.48832E+03
 2.35342E+03	 1.48546E+03
 2.35563E+03	 1.48892E+03
 2.35784E+03	 1.48406E+03
 2.36004E+03	 1.48432E+03
 2.36225E+03	 1.48536E+03
 2.36445E+03	 1.48736E+03
 2.36665E+03	 1.48724E+03
 2.36886E+03	 1.48730E+03
 2.37106E+03	 1.48644E+03
 2.37326E+03	 1.48444E+03
 2.37546E+03	 1.48528E+03
 2.37766E+03	 1.48826E+03
 2.37986E+03	 1.48710E+03
 2.38206E+03	 1.48812E+03
 2.38426E+03	 1.48470E+03
 2.38646E+03	 1.49014E+03
 2.38866E+03	 1.48366E+03
 2.39085E+03	 1.48842E+03
 2.39305E+03	 1.49036E+03
 2.39525E+03	 1.49006E+03
 2.39744E+03	 1.48928E+03
 2.39963E+03	 1.48804E+03
 2.40183E+03	 1.48820E+03
 2.40402E+03	 1.48850E+03
 2.40621E+03	 1.48820E+03
 2.40841E+03	 1.48636E+03
 2.41060E+03	 1.48724E+03
 2.41279E+03	 1.48930E+03
 2.41498E+03	 1.48580E+03
 2.41717E+03	 1.48676E+03
 2.41935E+03	 1.49258E+03
 2.42154E+03	 1.49272E+03
 2.42373E+03	 1.49120E+03
 2.42592E+03	 1.49184E+03
 2.42810E+03	 1.49074E+03
 2.43029E+03	 1.49082E+03
 2.43247E+03	 1.49180E+03
 2.43466E+03	 1.49118E+03
 2.43684E+03	 1.49338E+03
 2.43902E+03	 1.49422E+03
 2.44121E+03	 1.49174E+03
 2.44339E+03	 1.49262E+03
 2.44557E+03	 1.49454E+03
 2.44775E+03	 1.49464E+03
 2.44993E+03	 1.49550E+03
 2.45211E+03	 1.49364E+03
 2.45429E+03	 1.49444E+03
 2.45646E+03	 1.49454E+03
 2.45864E+03	 1.49516E+03
 2.46082E+03	 1.49602E+03
 2.46299E+03	 1.49376E+03
 2.46517E+03	 1.49786E+03
 2.46734E+03	 1.49810E+03
 2.46952E+03	 1.49588E+03
 2.47169E+03	 1.49666E+03
 2.47386E+03	 1.49802E+03
 2.47604E+03	 1.49840E+03
 2.47821E+03	 1.49640E+03
 2.48038E+03	 1.50246E+03
 2.48255E+03	 1.49822E+03
 2.48472E+03	 1.50166E+03
 2.48689E+03	 1.50000E+03
 2.48906E+03	 1.50326E+03
 2.49123E+03	 1.49770E+03
 2.49339E+03	 1.49868E+03
 2.49556E+03	 1.50128E+03
 2.49773E+03	 1.50090E+03
 2.49989E+03	 1.50176E+03
 2.50206E+03	 1.50016E+03
 2.50422E+03	 1.50598E+03
 2.50638E+03	 1.50178E+03
 2.50855E+03	 1.50090E+03
 2.51071E+03	 1.50566E+03
 2.51287E+03	 1.50390E+03
 2.51503E+03	 1.50260E+03
 2.51719E+03	 1.50070E+03
 2.51935E+03	 1.50274E+03
 2.52151E+03	 1.50558E+03
 2.52367E+03	 1.50502E+03
 2.52583E+03	 1.50632E+03
 2.52799E+03	 1.50750E+03
 2.53014E+03	 1.50902E+03
 2.53230E+03	 1.49982E+03
 2.53445E+03	 1.50994E+03
 2.53661E+03	 1.50548E+03
 2.53876E+03	 1.50492E+03
 2.54092E+03	 1.50628E+03
 2.54307E+03	 1.51004E+03
 2.54522E+03	 1.50204E+03
 2.54738E+03	 1.50784E+03
 2.54953E+03	 1.50950E+03
 2.55168E+03	 1.50962E+03
 2.55383E+03	 1.50864E+03
 2.55598E+03	 1.50834E+03
 2.55813E+03	 1.50964E+03
 2.56027E+03	 1.50748E+03
 2.56242E+03	 1.50804E+03
 2.56457E+03	 1.50826E+03
 2.56671E+03	 1.50822E+03
 2.56886E+03	 1.50748E+03
 2.57101E+03	 1.50938E+03
 2.57315E+03	 1.50738E+03
 2.57529E+03	 1.50960E+03
 2.57744E+03	 1.50782E+03
 2.57958E+03	 1.51008E+03
 2.58172E+03	 1.50800E+03
 2.58386E+03	 1.51022E+03
 2.58601E+03	 1.51228E+03
 2.58815E+03	 1.50640E+03
 2.59029E+03	 1.51030E+03
 2.59242E+03	 1.50966E+03
 2.59456E+03	 1.51464E+03
 2.59670E+03	 1.51282E+03
 2.59884E+03	 1.51302E+03
 2.60097E+03	 1.51276E+03
 2.60311E+03	 1.51332E+03
 2.60525E+03	 1.51248E+03
 2.60738E+03	 1.51124E+03
 2.60952E+03	 1.51350E+03
 2.61165E+03	 1.51224E+03
 2.61378E+03	 1.51056E+03
 2.61591E+03	 1.51738E+03
 2.61805E+03	 1.51108E+03
 2.62018E+03	 1.51310E+03
 2.62231E+03	 1.51416E+03
 2.62444E+03	 1.51318E+03
 2.62657E+03	 1.51838E+03
 2.62870E+03	 1.51428E+03
 2.63082E+03	 1.51922E+03
 2.63295E+03	 1.51504E+03
 2.63508E+03	 1.51524E+03
 2.63721E+03	 1.51444E+03
 2.63933E+03	 1.51702E+03
 2.64146E+03	 1.51918E+03
 2.64358E+03	 1.51736E+03
 2.64571E+03	 1.51886E+03
 2.64783E+03	 1.52054E+03
 2.64995E+03	 1.51898E+03
 2.65207E+03	 1.51526E+03
 2.65420E+03	 1.51502E+03
 2.65632E+03	 1.51726E+03
 2.65844E+03	 1.52298E+03
 2.66056E+03	 1.52372E+03
 2.66268E+03	 1.52380E+03
 2.66480E+03	 1.51984E+03
 2.66691E+03	 1.52148E+03
 2.66903E+03	 1.52270E+03
 2.67115E+03	 1.51954E+03
 2.67326E+03	 1.52216E+03
 2.67538E+03	 1.52180E+03
 2.67749E+03	 1.52160E+03
 2.67961E+03	 1.52176E+03
 2.68172E+03	 1.52790E+03
 2.68384E+03	 1.52384E+03
 2.68595E+03	 1.52636E+03
 2.68806E+03	 1.52224E+03
 2.69017E+03	 1.52382E+03
 2.69228E+03	 1.52906E+03
 2.69439E+03	 1.52406E+03
 2.69650E+03	 1.52144E+03
 2.69861E+03	 1.52554E+03
 2.70072E+03	 1.52662E+03
 2.70283E+03	 1.52652E+03
 2.70494E+03	 1.52736E+03
 2.70704E+03	 1.52648E+03
 2.70915E+03	 1.53030E+03
 2.71126E+03	 1.52780E+03
 2.71336E+03	 1.52634E+03
 2.71546E+03	 1.52628E+03
 2.71757E+03	 1.52740E+03
 2.71967E+03	 1.52512E+03
 2.72177E+03	 1.52990E+03
 2.72388E+03	 1.52920E+03
 2.72598E+03	 1.52808E+03
 2.72808E+03	 1.52976E+03
 2.73018E+03	 1.52658E+03
 2.73228E+03	 1.53268E+03
 2.73438E+03	 1.53116E+03
 2.73648E+03	 1.52918E+03
 2.73857E+03	 1.53228E+03
 2.74067E+03	 1.53594E+03
 2.74277E+03	 1.53340E+03
 2.74486E+03	 1.53182E+03
 2.74696E+03	 1.52930E+03
 2.74905E+03	 1.53700E+03
 2.75115E+03	 1.53536E+03
 2.75324E+03	 1.53110E+03
 2.75534E+03	 1.53472E+03
 2.75743E+03	 1.53462E+03
 2.75952E+03	 1.53656E+03
 2.76161E+03	 1.53386E+03
 2.76370E+03	 1.53718E+03
 2.76579E+03	 1.53476E+03
 2.76788E+03	 1.53656E+03
 2.76997E+03	 1.53170E+03
 2.77206E+03	 1.53446E+03
 2.77415E+03	 1.53560E+03
 2.77624E+03	 1.53196E+03
 2.77832E+03	 1.53440E+03
 2.78041E+03	 1.53498E+03
 2.78250E+03	 1.53398E+03
 2.78458E+03	 1.53718E+03
 2.78666E+03	 1.53924E+03
 2.78875E+03	 1.53690E+03
 2.79083E+03	 1.53416E+03
 2.79291E+03	 1.53628E+03
 2.79500E+03	 1.53800E+03
 2.79708E+03	 1.53692E+03
 2.79916E+03	 1.53878E+03
 2.80124E+03	 1.53792E+03
 2.80332E+03	 1.53770E+03
 2.80540E+03	 1.53672E+03
 2.80748E+03	 1.53866E+03
 2.80956E+03	 1.54000E+03
 2.81163E+03	 1.54248E+03
 2.81371E+03	 1.54166E+03
 2.81579E+03	 1.54066E+03
 2.81786E+03	 1.53842E+03
 2.81994E+03	 1.54110E+03
 2.82201E+03	 1.54202E+03
 2.82409E+03	 1.54080E+03
 2.82616E+03	 1.53758E+03
 2.82823E+03	 1.53952E+03
 2.83031E+03	 1.53964E+03
 2.83238E+03	 1.54100E+03
 2.83445E+03	 1.54086E+03
 2.83652E+03	 1.53808E+03
 2.83859E+03	 1.54126E+03
 2.84066E+03	 1.54572E+03
 2.84273E+03	 1.54160E+03
 2.84480E+03	 1.54396E+03
 2.84686E+03	 1.53838E+03
 2.84893E+03	 1.54690E+03
 2.85100E+03	 1.54066E+03
 2.85306E+03	 1.54092E+03
 2.85513E+03	 1.54666E+03
 2.85719E+03	 1.54686E+03
 2.85926E+03	 1.54674E+03
 2.86132E+03	 1.55004E+03
 2.86339E+03	 1.54720E+03
 2.86545E+03	 1.54538E+03
 2.86751E+03	 1.54614E+03
 2.86957E+03	 1.54878E+03
 2.87163E+03	 1.54868E+03
 2.87369E+03	 1.54768E+03
 2.87575E+03	 1.54746E+03
 2.87781E+03	 1.54892E+03
 2.87987E+03	 1.54874E+03
 2.88193E+03	 1.54980E+03
 2.88399E+03	 1.55144E+03
 2.88604E+03	 1.54606E+03
 2.88810E+03	 1.55524E+03
 2.89015E+03	 1.55588E+03
 2.89221E+03	 1.54892E+03
 2.89426E+03	 1.55438E+03
 2.89632E+03	 1.55742E+03
 2.89837E+03	 1.55270E+03
 2.90042E+03	 1.55480E+03
 2.90248E+03	 1.55312E+03
 2.90453E+03	 1.55352E+03
 2.90658E+03	 1.55066E+03
 2.90863E+03	 1.55294E+03
 2.91068E+03	 1.55214E+03
 2.91273E+03	 1.55440E+03
 2.91478E+03	 1.55650E+03
 2.91683E+03	 1.55590E+03
 2.91888E+03	 1.55280E+03
 2.92092E+03	 1.55464E+03
 2.92297E+03	 1.55450E+03
 2.92502E+03	 1.55986E+03
 2.92706E+03	 1.55584E+03
 2.92911E+03	 1.55464E+03
 2.93115E+03	 1.55698E+03
 2.93320E+03	 1.55544E+03
 2.93524E+03	 1.55344E+03
 2.93728E+03	 1.55470E+03
 2.93932E+03	 1.55532E+03
 2.94137E+03	 1.55636E+03
 2.94341E+03	 1.55808E+03
 2.94545E+03	 1.55878E+03
 2.94749E+03	 1.56396E+03
 2.94953E+03	 1.55272E+03
 2.95157E+03	 1.55850E+03
 2.95360E+03	 1.55632E+03
 2.95564E+03	 1.55554E+03
 2.95768E+03	 1.55526E+03
 2.95971E+03	 1.55574E+03
 2.96175E+03	 1.56284E+03
 2.96379E+03	 1.56166E+03
 2.96582E+03	 1.55508E+03
 2.96786E+03	 1.55772E+03
 2.96989E+03	 1.56414E+03
 2.97192E+03	 1.56172E+03
 2.97396E+03	 1.55904E+03
 2.97599E+03	 1.55546E+03
 2.97802E+03	 1.56262E+03
 2.98005E+03	 1.56186E+03
 2.98208E+03	 1.56116E+03
 2.98411E+03	 1.55784E+03
 2.98614E+03	 1.56270E+03
 2.98817E+03	 1.56134E+03
 2.99020E+03	 1.56172E+03
 2.99223E+03	 1.56170E+03
 2.99425E+03	 1.56614E+03
 2.99628E+03	 1.56428E+03
 2.99830E+03	 1.56010E+03
 3.00033E+03	 1.56122E+03
 3.00236E+03	 1.56298E+03
 3.00438E+03	 1.56190E+03
 3.00640E+03	 1.56740E+03
 3.00843E+03	 1.56626E+03
 3.01045E+03	 1.56540E+03
 3.01247E+03	 1.56734E+03
 3.01449E+03	 1.56630E+03
 3.01651E+03	 1.56234E+03
 3.01854E+03	 1.56998E+03
 3.02056E+03	 1.56736E+03
 3.02257E+03	 1.57098E+03
 3.02459E+03	 1.56678E+03
 3.02661E+03	 1.57340E+03
 3.02863E+03	 1.56896E+03
 3.03065E+03	 1.56666E+03
 3.03266E+03	 1.57236E+03
 3.03468E+03	 1.56738E+03
 3.03669E+03	 1.57516E+03
 3.03871E+03	 1.57364E+03
 3.04072E+03	 1.56872E+03
 3.04274E+03	 1.57082E+03
 3.04475E+03	 1.56884E+03
 3.04676E+03	 1.57686E+03
 3.04878E+03	 1.57506E+03
 3.05079E+03	 1.56972E+03
 3.05280E+03	 1.57180E+03
 3.05481E+03	 1.57582E+03
 3.05682E+03	 1.57214E+03
 3.05883E+03	 1.57284E+03
 3.06084E+03	 1.57804E+03
 3.06285E+03	 1.57794E+03
 3.06486E+03	 1.57524E+03
 3.06686E+03	 1.57364E+03
 3.06887E+03	 1.57828E+03
 3.07088E+03	 1.57822E+03
 3.07288E+03	 1.57500E+03
 3.07489E+03	 1.57834E+03
 3.07689E+03	 1.58254E+03
 3.07890E+03	 1.57852E+03
 3.08090E+03	 1.58022E+03
 3.08290E+03	 1.57834E+03
 3.08490E+03	 1.58138E+03
 3.08691E+03	 1.57760E+03
 3.08891E+03	 1.58406E+03
 3.09091E+03	 1.57590E+03
 3.09291E+03	 1.58068E+03
 3.09491E+03	 1.57840E+03
 3.09691E+03	 1.57864E+03
 3.09891E+03	 1.58192E+03
 3.10090E+03	 1.57954E+03
 3.10290E+03	 1.58002E+03
 3.10490E+03	 1.57992E+03
 3.10690E+03	 1.58044E+03
 3.10889E+03	 1.58296E+03
 3.11089E+03	 1.57918E+03
 3.11288E+03	 1.58122E+03
 3.11488E+03	 1.57840E+03
 3.11687E+03	 1.57976E+03
 3.11886E+03	 1.57764E+03
 3.12086E+03	 1.57622E+03
 3.12285E+03	 1.58202E+03
 3.12484E+03	 1.57864E+03
 3.12683E+03	 1.58416E+03
 3.12882E+03	 1.58050E+03
 3.13081E+03	 1.58200E+03
 3.13280E+03	 1.58146E+03
 3.13479E+03	 1.58088E+03
 3.13678E+03	 1.58404E+03
 3.13877E+03	 1.57984E+03
 3.14075E+03	 1.58046E+03
 3.14274E+03	 1.58258E+03
 3.14473E+03	 1.58206E+03
 3.14671E+03	 1.58042E+03
 3.14870E+03	 1.58218E+03
 3.15068E+03	 1.57876E+03
 3.15267E+03	 1.57794E+03
 3.15465E+03	 1.58170E+03
 3.15663E+03	 1.58362E+03
 3.15862E+03	 1.58346E+03
 3.16060E+03	 1.58038E+03
 3.16258E+03	 1.58354E+03
 3.16456E+03	 1.58358E+03
 3.16654E+03	 1.58138E+03
 3.16852E+03	 1.58102E+03
 3.17050E+03	 1.58778E+03
 3.17248E+03	 1.58536E+03
 3.17446E+03	 1.58320E+03
 3.17643E+03	 1.57966E+03
 3.17841E+03	 1.58024E+03
 3.18039E+03	 1.58908E+03
 3.18236E+03	 1.58844E+03
 3.18434E+03	 1.58820E+03
 3.18632E+03	 1.59026E+03
 3.18829E+03	 1.59202E+03
 3.19026E+03	 1.59022E+03
 3.19224E+03	 1.58614E+03
 3.19421E+03	 1.59260E+03
 3.19618E+03	 1.58946E+03
 3.19815E+03	 1.58820E+03
 3.20013E+03	 1.59144E+03
 3.20210E+03	 1.59358E+03
 3.20407E+03	 1.59034E+03
 3.20604E+03	 1.59420E+03
 3.20801E+03	 1.59492E+03
 3.20998E+03	 1.59440E+03
 3.21194E+03	 1.59504E+03
 3.21391E+03	 1.59684E+03
 3.21588E+03	 1.59670E+03
 3.21784E+03	 1.59768E+03
 3.21981E+03	 1.60456E+03
 3.22178E+03	 1.59882E+03
 3.22374E+03	 1.59528E+03
 3.22571E+03	 1.59712E+03
 3.22767E+03	 1.59232E+03
 3.22963E+03	 1.59692E+03
 3.23160E+03	 1.59794E+03
 3.23356E+03	 1.59738E+03
 3.23552E+03	 1.59598E+03
 3.23748E+03	 1.60150E+03
 3.23944E+03	 1.59778E+03
 3.24140E+03	 1.59944E+03
 3.24336E+03	 1.60084E+03
 3.24532E+03	 1.60150E+03
 3.24728E+03	 1.60452E+03
 3.24924E+03	 1.60238E+03
 3.25120E+03	 1.60170E+03
 3.25315E+03	 1.60430E+03
 3.25511E+03	 1.60370E+03
 3.25707E+03	 1.60158E+03
 3.25902E+03	 1.60224E+03
 3.26098E+03	 1.60008E+03
 3.26293E+03	 1.59732E+03
 3.26489E+03	 1.60496E+03
 3.26684E+03	 1.60730E+03
 3.26879E+03	 1.60550E+03
 3.27075E+03	 1.60142E+03
 3.27270E+03	 1.60068E+03
 3.27465E+03	 1.60600E+03
 3.27660E+03	 1.60276E+03
 3.27855E+03	 1.60226E+03
 3.28050E+03	 1.60306E+03
 3.28245E+03	 1.60342E+03
 3.28440E+03	 1.61104E+03
 3.28635E+03	 1.60096E+03
 3.28829E+03	 1.60208E+03
 3.29024E+03	 1.60226E+03
 3.29219E+03	 1.60786E+03
 3.29413E+03	 1.60378E+03
 3.29608E+03	 1.60368E+03
 3.29803E+03	 1.60430E+03
 3.29997E+03	 1.60536E+03
 3.30191E+03	 1.60340E+03
 3.30386E+03	 1.60600E+03
 3.30580E+03	 1.60186E+03
 3.30774E+03	 1.60440E+03
 3.30969E+03	 1.60204E+03
 3.31163E+03	 1.60684E+03
 3.31357E+03	 1.60422E+03
 3.31551E+03	 1.60438E+03
 3.31745E+03	 1.60208E+03
 3.31939E+03	 1.60306E+03
 3.32133E+03	 1.60738E+03
 3.32327E+03	 1.60722E+03
 3.32520E+03	 1.60626E+03
 3.32714E+03	 1.61106E+03
 3.32908E+03	 1.60788E+03
 3.33102E+03	 1.61164E+03
 3.33295E+03	 1.60704E+03
 3.33489E+03	 1.60844E+03
 3.33682E+03	 1.60978E+03
 3.33876E+03	 1.61028E+03
 3.34069E+03	 1.61264E+03
 3.34262E+03	 1.61336E+03
 3.34456E+03	 1.61274E+03
 3.34649E+03	 1.61376E+03
 3.34842E+03	 1.61236E+03
 3.35035E+03	 1.61304E+03
 3.35228E+03	 1.60704E+03
 3.35421E+03	 1.61162E+03
 3.35614E+03	 1.61474E+03
 3.35807E+03	 1.61692E+03
 3.36000E+03	 1.61342E+03
 3.36193E+03	 1.61118E+03
 3.36386E+03	 1.61312E+03
 3.36578E+03	 1.61854E+03
 3.36771E+03	 1.61196E+03
 3.36964E+03	 1.62122E+03
 3.37156E+03	 1.60976E+03
 3.37349E+03	 1.62054E+03
 3.37541E+03	 1.62124E+03
 3.37734E+03	 1.62208E+03
 3.37926E+03	 1.62282E+03
 3.38118E+03	 1.61830E+03
 3.38311E+03	 1.61990E+03
 3.38503E+03	 1.62352E+03
 3.38695E+03	 1.62150E+03
 3.38887E+03	 1.62020E+03
 3.39079E+03	 1.62022E+03
 3.39271E+03	 1.62408E+03
 3.39463E+03	 1.62370E+03
 3.39655E+03	 1.62128E+03
 3.39847E+03	 1.62724E+03
 3.40039E+03	 1.62602E+03
 3.40231E+03	 1.62492E+03
 3.40422E+03	 1.62262E+03
 3.40614E+03	 1.62886E+03
 3.40806E+03	 1.62434E+03
 3.40997E+03	 1.62968E+03
 3.41189E+03	 1.62876E+03
 3.41380E+03	 1.62820E+03
 3.41571E+03	 1.62652E+03
 3.41763E+03	 1.63068E+03
 3.41954E+03	 1.62628E+03
 3.42145E+03	 1.63130E+03
 3.42337E+03	 1.63134E+03
 3.42528E+03	 1.63444E+03
 3.42719E+03	 1.62910E+03
 3.42910E+03	 1.63358E+03
 3.43101E+03	 1.62950E+03
 3.43292E+03	 1.62606E+03
 3.43483E+03	 1.63164E+03
 3.43674E+03	 1.63094E+03
