Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,gauss,521.8248140127984,105.14149457182221,83.22917475852388,0.7436447826241277
2,lorentz,764.7802453026361,145.39778596346693,126.06459323589314,0.5519699775181666
3,lorentz,869.9999999999999,140.83619186677163,133.07318905308665,0.6015287846134384
4,gauss,1417.1013364946218,195.2863786335046,206.21783827997155,0.9920153012396488
