Peak,Model,Center (cm⁻¹),FWHM (cm⁻¹),Area,Relative Intensity
1,lorentz,522.5707816624287,18.91717921226479,5.043506424056236,0.16839382808161357
2,lorentz,566.6834615912173,20.8977705302494,1.0456896923403731,0.03168011776331862
3,lorentz,768.3761489452953,4.576723284858682,3.140353235000976,0.4037340610844031
4,lorentz,784.4955028574918,5.9732568681967235,10.030342428144838,1.0213629504805568
5,lorentz,795.2796385838437,5.973119620879141,3.187013404286415,0.32725979279478246
6,lorentz,976.293282414327,32.83082153945894,8.212131213720033,0.15919649059231447
7,lorentz,1523.0513998444787,73.6285405749296,5.745979933350595,0.04968154152240904
8,lorentz,1710.8095986069677,48.80386002549667,1.660497751286122,0.021643738536830427
