Raman Shift (cm-1),Fitted Intensity
307.71441355443676,0.09194677847470387
308.36391220437145,0.0919506160736656
309.01336522421843,0.09192986664086841
309.6969506915775,0.09188163469855119
310.34631006473137,0.09181094904893453
310.99562382247314,0.09171627700902596
311.6790627139999,0.09159101403709607
312.32828285516734,0.09144801725204436
312.9774573955983,0.09128200041276116
313.6607497584264,0.09108280928659201
314.30983071238734,0.09087081267631114
314.9588660802692,0.09063710952098095
315.64201196152135,0.09036820773347622
316.29095377302656,0.09009155701753743
316.93985001311376,0.08979483406873677
317.58870068658143,0.0894786385883744
318.27165217367656,0.08912545661938523
318.920409330698,0.08877129376204392
319.5691209357501,0.08839966621652849
320.25192605085977,0.08799039349607994
320.9005441695299,0.08758517066728512
321.54911675086987,0.08716472583981894
322.2317755410477,0.08670656340189237
322.8802546660554,0.0862573325648581
323.52868826836857,0.08579531283297857
324.2112007806463,0.08529607326692681
324.8595409566624,0.08481041989134988
325.5078356246195,0.08431455420923556
326.19020190600713,0.08378251103003354
326.8384031776877,0.08326840939201749
327.486558955934,0.08274676748942304
328.1687790534197,0.08219050096012581
328.81684146540283,0.08165616745667867
329.4648583985654,0.0811170133679056
330.14693235912273,0.08054525699441173
330.7948559560209,0.07999900535774397
331.4427340887123,0.07945065402734067
332.12466195928937,0.07887214550179306
332.7724467857006,0.07832224732615704
333.4201861625079,0.0777729275201965
334.10196799003825,0.07719626730002256
334.74961409053867,0.07665082069694291
335.3972147560344,0.07610854682049915
336.07885058742613,0.07554206684067002
336.7263580065737,0.075008875361889
337.3738200053085,0.07448133009135705
338.05530988745886,0.07393297436791797
338.70267866978975,0.07341943762805662
339.3500020462998,0.07291386656017496
340.03134602607315,0.07239108470571341
340.67857621611256,0.07190410144751354
341.3257610149085,0.07142722029420083
342.00695913915115,0.07093687428053412
342.6540507814025,0.07048275800121348
343.30109704698043,0.07004067226531828
343.98214936252407,0.06958895618097298
344.62910250146524,0.06917336291928328
345.2760102782995,0.06877149950960108
345.95691683195764,0.0683638716066172
346.60373151205204,0.06799173910922474
347.25050084460236,0.06763478902257741
347.93126168316303,0.0672759150559549
348.57793794885583,0.06695141232055113
349.2245688815601,0.06664328335260523
349.9051840517932,0.06633699010094847
350.55172194750776,0.0660634762417207
351.1982145247821,0.06580725469190912
351.8786840734356,0.06555649261078078
352.52508364358073,0.06533648410639006
353.17143790982664,0.06513440460835404
353.851761883634,0.0649412187958412
354.4980231725931,0.06477636444448408
355.1442391721903,0.06462978736130957
355.8244176178596,0.06449529638245098
356.47054067000136,0.06438635967418313
357.116618447315,0.06429575591490506
357.796651411536,0.06422013849986469
358.4426362712111,0.06416698758375877
359.0885758705808,0.06413193118167432
359.73447021440006,0.06411482737581026
360.4143101115624,0.06411602725907298
361.06011157731336,0.06413519655326294
361.7058678020294,0.06417169227740117
362.3855623263371,0.06422853251572089
363.03122570277264,0.06429972124075672
363.6768438526851,0.0643873247584149
364.3563930507662,0.06449687722789901
365.00191838217506,0.06461701718859736
365.64739850156184,0.06475238509909037
366.3268024200188,0.06491083794620776
366.97218975066426,0.06507603518413822
367.6175318837886,0.06525501343698595
368.29679056920577,0.06545771971756542
368.94203994333657,0.06566330612172519
369.58724413443633,0.06588098708920764
370.26635763338345,0.06612253094544494
370.9114690952265,0.06636313309124556
371.5565353885286,0.06661393037874336
372.2355037475427,0.06688821238215202
372.88047734131396,0.06715783898652733
373.52540578101616,0.06743558118911028
374.20422904662337,0.06773592390183066
374.8490648165134,0.06802807266170635
375.49385544680626,0.06832611658556148
376.1725336655036,0.06864539059469547
376.81723165568474,0.06895317435437952
377.4618845207333,0.06926453734219316
378.14041773901045,0.06959530703946364
378.78497799363686,0.06991159825125479
379.429493137588,0.07022910822915895
380.10788140190925,0.07056379549668086
380.75230396511324,0.0708813868563716
381.3966814320993,0.07119784761908989
382.0749247889071,0.07152891041221156
382.7192097048028,0.07184068843792503
383.3634495389306,0.07214905658231212
384.0415480346528,0.07246917825253504
384.6856953473434,0.07276830550972882
385.32979759270165,0.0730618743943367
386.0077512737407,0.07336415855335837
386.6517610273004,0.07364425929031566
387.29572572796314,0.07391684451826257
387.97353464070693,0.07419500938878697
388.61740687919155,0.07445035260947448
389.2612340792148,0.07469647287447605
389.9388982700257,0.07494503847456092
390.58263303748026,0.0751707120010306
391.22632278089804,0.07538575875846408
391.9038422961203,0.07560021997714879
392.547439636568,0.07579228888579657
393.190991967389,0.07597267824920083
393.86836685335584,0.07614965692305822
394.51182681079445,0.07630529989986123
395.1552417730236,0.0764486004324358
395.832472076032,0.07658596993183879
396.47579469444827,0.07670358757882377
397.1190723320615,0.0768086182389107
397.7961580983974,0.07690559479982119
398.43934342176,0.07698488471221954
399.08248377871496,0.07705177808789886
399.7594250546499,0.07710897413681475
400.4024731269019,0.07715096861019995
401.04547624713814,0.07718119568743861
401.6884344200698,0.07719995558019953
402.3651839439881,0.07720769509753722
403.0080498714269,0.0772040490815125
403.6508708659494,0.07719012978173906
404.3274760070817,0.07716490605373845
404.9702047856299,0.07713144412978601
405.6128886456281,0.07708929713766513
406.2893494501732,0.07703620852565506
406.931941123712,0.07697815183198772
407.5744878930782,0.07691335098186348
408.2508044072092,0.07683862763591073
408.89325901960547,0.07676222106112615
409.53566874219905,0.07668130972274188
410.211841012082,0.07659213951711434
410.8541586071806,0.07650447418348368
411.4964313268356,0.07641477633754483
412.17245939861095,0.07631909419102816
412.81464002024586,0.07622789661127927
413.4567757807854,0.07613729612795914
414.13265970057546,0.0760435416186439
414.7747033925516,0.07595693451197387
415.41670223778056,0.07587362791847568
416.09244205168943,0.07579047706868919
416.73434885779716,0.0757167177020835
417.37621083150225,0.07564894657196333
418.0518065856122,0.07558502453689683
418.6935765496237,0.07553222724442134
419.33530169556616,0.07548799710342301
420.01075343593766,0.07545157927597117
420.6523866016105,0.07542742952961555
421.2939749635407,0.07541422287759787
421.9692827362196,0.07541293264866819
422.6107791472823,0.07542440073175948
423.2522307689287,0.07544889244580313
423.92739461993915,0.07548940454682697
424.5687543201093,0.07554246752062298
425.21006924518224,0.07561025152873256
425.8850892205264,0.07569801052035843
426.5263122535034,0.0757973917564045
427.1674905256914,0.07591272842483943
427.842366671357,0.07605169244062512
428.48345308081844,0.07620062846489686
429.124494743799,0.07636622256354128
429.79922710574465,0.07655864279379018
430.4401769353535,0.07675868747087791
431.0810820327788,0.07697550677789722
431.75567065695213,0.0772217532799765
432.39648395034965,0.07747262934726472
433.03725252585355,0.07773977381081215
