Raman Shift (cm-1),Fitted Intensity
150.119141,0.017504489106467017
152.046875,0.019348898516445525
153.974609,0.021364757365694605
155.900391,0.023553602145184958
157.828125,0.02592173814132137
159.753906,0.028463978791140866
161.679688,0.03117972709510783
163.603516,0.034060309590653426
165.529297,0.03710296378500888
167.453125,0.040289814548415695
169.376953,0.04360897653512425
171.300781,0.04704232786227932
173.222656,0.05056493618562307
175.146484,0.05415959285420543
177.068359,0.057791791180989406
178.990234,0.06143536981426611
180.910156,0.06505465132823135
182.832031,0.06862320553871215
184.751953,0.07209873193090138
186.671875,0.07544913367496246
188.591797,0.07863852550421038
190.511719,0.0816315391409223
192.429688,0.08439130887614783
194.347656,0.08688875517257506
196.265625,0.08909416402060867
198.183594,0.09098096726375798
200.099609,0.09252495527823514
202.015625,0.09370976090792653
203.933594,0.09452234571023121
205.847656,0.09495235921694958
207.763672,0.09499886024253802
209.677734,0.09466483455770738
211.59375,0.09395888808260808
213.507812,0.09289817233441076
215.419922,0.09150607767773981
217.333984,0.08980890284839493
219.246094,0.0878461817905158
221.158203,0.08565946393257215
223.070312,0.08329902024000872
224.982422,0.08082221069947845
226.892578,0.07829584743598714
228.802734,0.07578783050009863
230.712891,0.07337405898758502
232.623047,0.07113466708169436
234.533203,0.0691521807769527
236.441406,0.06751054515045135
238.349609,0.06628664267007554
240.257812,0.06555265453218506
242.166016,0.06536965777599095
244.072266,0.06578233333282024
245.980469,0.06681668454061242
247.886719,0.06847126407841153
249.791016,0.07071694017487161
251.697266,0.07350083081274168
253.601562,0.07672888306383648
255.507812,0.08028944645436345
257.412109,0.08403063426131084
259.314453,0.0877866618505963
261.21875,0.09138632128160064
263.121094,0.09463895997327347
265.023438,0.0973706494637696
266.925781,0.09941928124026482
268.828125,0.10064810534372748
270.728516,0.1009543153540806
272.628906,0.10027692300139575
274.529297,0.0985969464852227
276.429688,0.0959399536095466
278.330078,0.0923739317998185
280.228516,0.0880092488665818
282.126953,0.08297811558921972
284.025391,0.0774373613429491
285.923828,0.07155556812492311
287.822266,0.06550329619073562
289.71875,0.059450214051214145
291.615234,0.053538316166615516
293.511719,0.04789497310968195
295.40625,0.042627998196113175
297.302734,0.03780236843541263
299.197266,0.03347711200977232
301.091797,0.029671078855425553
302.986328,0.026386229176489247
304.878906,0.02360877822960042
306.773438,0.021302416944655282
308.666016,0.019431389793241508
310.558594,0.017946560636532237
312.449219,0.01679984740401479
314.341797,0.015940053676433964
316.232422,0.01532258823036241
318.123047,0.01490398664406517
320.013672,0.014646599790742584
321.904297,0.014517964445362666
323.792969,0.014490790569881158
325.681641,0.01454258429608156
327.570312,0.014655467738509065
329.458984,0.014815420595680544
331.347656,0.015011682853098828
333.234375,0.015235929842511618
335.121094,0.015482432203860684
337.007812,0.015746949466656796
338.894531,0.016026525469846953
340.779297,0.01631885940270945
342.664062,0.01662295763931019
344.548828,0.016938060429433043
346.433594,0.017263777022300635
348.318359,0.01759997885130112
350.201172,0.017946358208636302
352.085938,0.018303821017558917
353.96875,0.018671907113693716
355.849609,0.019050931229274974
357.732422,0.019442082197881117
359.613281,0.019844991421613684
361.494141,0.020260538123127534
363.375,0.02068923414915576
365.255859,0.02113162368596562
367.134766,0.021587800679272243
369.015625,0.022059320077421528
370.894531,0.022545842458827767
372.773438,0.02304852374563406
374.650391,0.023567524997141816
376.529297,0.02410467546608604
378.40625,0.024659647623454062
380.283203,0.025233822794235142
382.160156,0.02582807987614968
384.035156,0.026442695994813022
385.912109,0.027079932184827654
387.787109,0.027739497999327397
389.662109,0.02842313976368785
391.537109,0.02913201652744172
393.410156,0.029866575784712662
395.283203,0.03062883944046856
397.15625,0.03142018250621027
399.029297,0.032242063633166396
400.902344,0.03309603105106249
402.773438,0.033982785225891765
404.646484,0.03490592235923378
406.517578,0.03586537157089805
408.388672,0.03686404578360784
410.257812,0.03790293293755441
412.128906,0.03898643554438069
413.998047,0.04011466434522395
415.867188,0.04129125493324057
417.736328,0.04251890285596478
419.603516,0.04379911863475668
421.470703,0.04513621939385818
423.339844,0.04653497289585903
425.207031,0.0479959553670917
427.072266,0.04952270332717791
428.939453,0.05112241114730398
430.804688,0.05279600870279319
432.669922,0.05454970331740815
434.535156,0.05638839626279983
436.400391,0.05831734090481705
438.263672,0.06033999442534541
440.126953,0.06246435037363444
441.990234,0.06469686788511847
443.853516,0.06704447892483427
445.716797,0.06951461871045661
447.578125,0.07211247377121047
449.439453,0.0748491072842571
451.300781,0.07773368212761068
453.162109,0.0807760274212975
455.023438,0.08398668446764582
456.882812,0.08737328719219906
458.742188,0.09095117772381892
460.601562,0.09473324426697066
462.460938,0.09873327118169292
464.318359,0.10296136915829848
466.177734,0.10744205989291278
468.035156,0.11218249197721798
469.892578,0.11720475303334618
471.748047,0.12252154716471846
473.605469,0.12816342514374562
475.460938,0.13413868895662648
477.316406,0.14047396351777358
479.171875,0.14719067162694938
481.025391,0.15430282198293613
482.880859,0.16184709060646293
484.734375,0.16982882407432767
486.587891,0.17827593786257748
488.441406,0.18720693170977015
490.292969,0.19662752985538068
492.146484,0.20656983038210078
493.998047,0.2170201257116356
495.849609,0.2279892864098483
497.701172,0.23946962092068824
499.550781,0.2514300597674179
501.402344,0.2638649309111578
503.251953,0.2767018390283199
505.101562,0.2898897793550946
506.949219,0.30333034507651535
508.798828,0.31694562575277757
510.646484,0.33057700023176717
512.494141,0.3440848554525192
514.341797,0.3572919887298738
516.189453,0.370000632480857
518.035156,0.3819849461700315
519.880859,0.3930369044481475
521.728516,0.40294483376175666
