Raman Shift (cm-1),Processed Intensity
307.71441355443676,0.10548981311085642
308.36391220437145,0.08193310196253939
309.01336522421843,0.09112645903279973
309.6969506915775,0.09735311755320213
310.34631006473137,0.08685069333637803
310.99562382247314,0.08395590995880683
311.6790627139999,0.09563018463345133
312.32828285516734,0.11107349808826883
312.9774573955983,0.09104603570550833
313.6607497584264,0.0890308227997598
314.30983071238734,0.09855142285565147
314.9588660802692,0.10030593149902951
315.64201196152135,0.07811540581858724
316.29095377302656,0.07666875440672388
316.93985001311376,0.08835462869800724
317.58870068658143,0.08474768399235999
318.27165217367656,0.08177777509108962
318.920409330698,0.07649099027037415
319.5691209357501,0.08914099640304574
320.25192605085977,0.08553309210772847
320.9005441695299,0.08825587873897754
321.54911675086987,0.09170009619434934
322.2317755410477,0.0926587939809925
322.8802546660554,0.08113126799051117
323.52868826836857,0.07456894295775204
324.2112007806463,0.08866183861516744
324.8595409566624,0.0976349396494258
325.5078356246195,0.07466032191714238
326.19020190600713,0.08347095606028661
326.8384031776877,0.08043566381879912
327.486558955934,0.07555947926741433
328.1687790534197,0.08028888121094802
328.81684146540283,0.09767406585270705
329.4648583985654,0.09616314119048353
330.14693235912273,0.0880834892744046
330.7948559560209,0.09826448531970022
331.4427340887123,0.07169344134689286
332.12466195928937,0.0714631111183514
332.7724467857006,0.08284737492132942
333.4201861625079,0.08086042941644828
334.10196799003825,0.07638860179553524
334.74961409053867,0.08681416766834575
335.3972147560344,0.06256952430977297
336.07885058742613,0.05986151266819191
336.7263580065737,0.05699734978599701
337.3738200053085,0.06598443774022635
338.05530988745886,0.07384805408552886
338.70267866978975,0.07338811533116159
339.3500020462998,0.08453920093460675
340.03134602607315,0.07935334816867093
340.67857621611256,0.06888653189064757
341.3257610149085,0.07667665236784259
342.00695913915115,0.06732921446165445
342.6540507814025,0.08232710525849385
343.30109704698043,0.0819519405402779
343.98214936252407,0.06652116528837056
344.62910250146524,0.07247296083974424
345.2760102782995,0.060969832899332374
345.95691683195764,0.06716037943881135
346.60373151205204,0.06879025449953508
347.25050084460236,0.06265383122158501
347.93126168316303,0.07244960029530276
348.57793794885583,0.07119880326211604
349.2245688815601,0.061300910810214555
349.9051840517932,0.06869651063107189
350.55172194750776,0.07177142962030467
351.1982145247821,0.06940209664200359
351.8786840734356,0.07271599029388537
352.52508364358073,0.07515216374525988
353.17143790982664,0.07070278865728492
353.851761883634,0.07537979243687568
354.4980231725931,0.06428569231749734
355.1442391721903,0.06376159314464416
355.8244176178596,0.057070320092215514
356.47054067000136,0.05254382770301557
357.116618447315,0.05170118594039576
357.796651411536,0.05486051501810099
358.4426362712111,0.05001545645292385
359.0885758705808,0.07151443795468324
359.73447021440006,0.0619462754518035
360.4143101115624,0.05533925841482138
361.06011157731336,0.06370820652883695
361.7058678020294,0.06423069986231605
362.3855623263371,0.05706492021036382
363.03122570277264,0.06263300861119318
363.6768438526851,0.042258498828221615
364.3563930507662,0.06776354363508476
365.00191838217506,0.07141152327550672
365.64739850156184,0.06769345401728794
366.3268024200188,0.06493496630874827
366.97218975066426,0.07410944166429649
367.6175318837886,0.07183421660442492
368.29679056920577,0.04785844234399203
368.94203994333657,0.07841351318011436
369.58724413443633,0.06541024873945712
370.26635763338345,0.07042190864653322
370.9114690952265,0.0595815786225808
371.5565353885286,0.06755850839453784
372.2355037475427,0.06232259062955554
372.88047734131396,0.07014036246757803
373.52540578101616,0.08004046460539457
374.20422904662337,0.08489506523416762
374.8490648165134,0.07830142554567965
375.49385544680626,0.07635238962103942
376.1725336655036,0.06823691635430451
376.81723165568474,0.051155330134863536
377.4618845207333,0.06578246388296302
378.14041773901045,0.06783751166948825
378.78497799363686,0.06997442892568473
379.429493137588,0.07251214552133688
380.10788140190925,0.07761132747397298
380.75230396511324,0.07470508751919118
