Raman Shift (cm-1),Processed Intensity
159.2615131,0.0
162.1789225,0.036592164866582344
165.0607039,0.057776096234910465
167.9762982,0.0813028052179677
170.8909801,0.1042056812807353
173.7700678,0.2645144079994183
176.6829372,0.20491820801507682
179.5948955,0.2919326039853733
182.5059432,0.2478293221667547
185.3814415,0.2910660534311103
188.2906801,0.31760591517123576
191.1990092,0.30133562020836996
194.0718227,0.45529508916225536
196.9783452,0.43974194608249295
199.8839596,0.4903680517786429
202.7540919,0.5518403444528693
205.6579023,0.4974747103783906
208.5608058,0.5531134283983637
211.4282606,0.54097258401562
214.3293626,0.5988026691786839
217.229559,0.5965853938277234
220.0943402,0.5686071027688108
222.9927375,0.5936933999396931
225.8902306,0.586143277653338
228.7523419,0.5570980990280826
231.6480384,0.6118122875524805
234.5428318,0.5248991332918397
237.402277,0.49544145990359906
240.2952764,0.5771550802188158
243.1873741,0.5745261369598536
246.0441567,0.5605755854169818
248.9344629,0.5049804907973782
251.8238685,0.4975045885414007
254.6779924,0.5366475313974536
257.565609,0.5329971464347137
260.417966,0.5372270732692105
263.3037953,0.5774518896050599
266.1887261,0.5313625583993399
269.0384305,0.5327101644385124
271.9215765,0.5588911985927203
274.8038253,0.4767623910121541
277.6508808,0.43550332176125717
280.5313473,0.525770051666722
283.3766424,0.4802888963713852
286.2553281,0.5108537013158387
289.1331187,0.4184989195408489
291.9757712,0.45679700306495946
294.8517835,0.42718879373669016
297.6926797,0.4546969439121296
300.5669154,0.43448833904379663
303.4402582,0.41495786635845777
306.2785178,0.47404492264212456
309.1500864,0.4343672344456376
311.9865937,0.4032175847416939
314.8563898,0.44122037659193963
317.6911466,0.4283309510140559
320.5591719,0.4553767884722377
323.426307,0.41235413946001975
326.2584358,0.47502925876643937
329.1238025,0.4029928105025529
331.9541847,0.3939763783337481
334.8177847,0.417837261407405
337.646422,0.38866901646544005
340.5082569,0.39451198182718816
343.3351509,0.3822871885029778
346.1952223,0.3985079772585635
349.0203745,0.34314993445290926
351.8786841,0.3288764365363612
354.736108,0.41195691453393996
357.5586456,0.3362980172535742
360.4143101,0.39922397297695694
363.23511,0.3662760840156196
366.0890167,0.3859027474938697
368.9080806,0.4045287704404825
371.7602312,0.4154893102511126
374.5775605,0.4128095164032992
377.4279565,0.4653305845291555
380.2435531,0.45332658876489657
383.0921962,0.44252079958055784
385.9060614,0.3616083786140949
388.7529532,0.412058657100314
391.5650888,0.3715555570120098
394.4102309,0.447314109264499
397.2206384,0.44574233660453294
400.0640324,0.43552026859934295
402.8727134,0.5160484202600705
405.7143609,0.40638538685282893
408.5213171,0.48086858955490525
411.3612197,0.48334272619536844
414.1664526,0.4743053341617071
417.004612,0.47664291908131184
419.8081231,0.4659910279713589
422.6107791,0.46355935547630617
425.4463319,0.5179699202399602
428.2472686,0.4553240961557399
431.081082,0.5031948666792518
433.880301,0.4855491477672834
436.7123768,0.5345941193206639
439.5098795,0.5353568660013597
442.3402193,0.5145019543034318
445.1360074,0.49887444227251404
447.930944,0.6020972786746353
450.7586878,0.5747122094401176
453.5519121,0.5668339774392896
456.3779239,0.5535880241110693
459.1694375,0.47301728130267334
461.9937188,0.6086702617642928
464.7835234,0.6238159161692612
467.572479,0.5782396406151967
470.3941727,0.6362856995498432
473.1814217,0.6148590494682776
476.0013889,0.6125216230099508
478.7869326,0.6250924989154951
481.6051749,0.5791134416671768
484.389015,0.6442292693973101
487.172009,0.6003644099854806
489.987672,0.6737454344561142
492.7689647,0.7131191623555658
495.5829066,0.685243265081243
498.3624996,0.6709606936115191
501.1412484,0.6632525683601463
503.952617,0.6928530596651113
506.7296684,0.6940258143363077
509.5058768,0.6410401057734885
512.3146755,0.6470296144247614
515.0891888,0.6034163617412263
517.8962728,0.6872253901205305
520.6690926,0.6418223885161458
523.4410713,0.6927783037224834
526.2455913,0.6562946856741256
529.0158788,0.6399674298885654
531.7853264,0.62906410112568
534.5872859,0.640696133378683
537.3550446,0.6298069806898574
540.1219644,0.6409196822599357
542.921367,0.6356659765204462
545.6866003,0.5919686812405679
548.4509959,0.5745405362522272
551.247845,0.5747231884968453
554.0105563,0.5185701658094686
556.8057017,0.5471618468120135
559.5667303,0.6174101306539137
562.3269232,0.5228658161029455
565.0862807,0.46624395989501805
567.8780334,0.5884198589579521
570.6357112,0.5398520300478629
573.3925548,0.5416810687347688
576.1817645,0.49595607700613287
578.9369307,0.43492912482391377
581.6912639,0.4412052861653041
584.477934,0.4178186938058069
587.230592,0.42623830925391404
589.9824182,0.3734376140277229
592.7665522,0.3851913946958706
595.5167055,0.3422481073473344
598.2660281,0.40698611920728817
601.0145202,0.41001092837535436
603.7952815,0.4173498919165523
606.5421038,0.3777057886180124
609.2880969,0.3685958587264815
612.0663302,0.4087747446161508
614.8106557,0.31612389976872884
617.5541531,0.31966363134148895
620.2968227,0.3412623097401199
623.0716941,0.32679576181853065
625.8126992,0.3231229922990329
628.5528776,0.39183979362760374
631.2922298,0.2887029896475865
634.0637453,0.33826379247675953
636.801436,0.277809399046022
639.5383015,0.3622948466174876
642.3073016,0.4003736152442528
645.042508,0.2890427333996106
647.7768903,0.3326640323047037
650.5104489,0.39138855543718426
653.2431843,0.2833470341303712
656.0080063,0.37724506320006196
658.7390862,0.3660510956245993
661.4693439,0.34074269878678276
664.1987798,0.3694386402154803
666.9602641,0.38668941181307664
669.6880476,0.39684038755920303
672.4150104,0.3605405960824635
675.1411529,0.34558052384040333
677.8993056,0.3726851970397365
680.6237986,0.45670494214289414
683.3474724,0.354752966142876
686.0703274,0.30631213050813444
688.7923639,0.4161048404588741
691.546363,0.35457747444679094
694.2667538,0.44631591989600394
696.9863272,0.36882464788063896
699.7050836,0.39113205557733643
702.4230234,0.32792190705582125
705.1728784,0.39114456233235767
707.8891761,0.3827582165764173
710.6046584,0.37814721177831867
713.3193255,0.3976650490735498
716.0331778,0.4242408892566143
718.7462157,0.3697304737873105
721.491112,0.445099308378956
724.2025123,0.4301464501088029
726.9130993,0.4445745426105464
729.6228734,0.48001226762371973
732.3318349,0.4529113412220246
735.0399841,0.4510875688079477
737.7799351,0.46670533331419467
740.4864512,0.5261048320898637
743.1921562,0.5259199037427238
745.8970505,0.4884737590391512
748.6011343,0.45036994979073774
751.3044081,0.3976563397741232
754.0394272,0.5478639924430314
756.7410723,0.5061452811140692
759.4419084,0.5222030880269427
762.141936,0.47604964581276
764.8411554,0.5053998878966086
767.5395669,0.557071779689798
770.237171,0.49614064740446695
772.9339679,0.48165986619295637
775.662435,0.5469931930178343
778.357609,0.5549960155626171
781.051977,0.5416583843747572
783.7455394,0.5304525111108999
786.4382965,0.5328682529817056
789.1302486,0.5237918357651887
791.8213961,0.5568975726914537
794.5117394,0.4373490205000003
797.2012788,0.519692499741908
799.9224042,0.5108133918261781
802.6103273,0.4918762305695562
805.2974476,0.4762192582002388
807.9837655,0.5022515993675362
810.6692814,0.5079275686132098
813.3539955,0.49669407787389447
816.0379083,0.5949402837444219
818.7210201,0.5191931500055046
821.4033313,0.4838218643951571
824.0848422,0.5469325762695841
826.7655532,0.5406081116994287
829.4777478,0.42877959998393245
832.1568505,0.5302897490597989
834.8351543,0.5249401905564467
837.5126596,0.516960935660754
840.1893668,0.6048370314044728
842.8652762,0.34571371231374126
845.5403882,0.4805272173299675
