Raman Shift (cm-1),Fitted Intensity
172.736,0.07663589138714083
175.633,0.08212105305318863
178.529,0.08822081313556795
181.425,0.09520680029295403
184.319,0.10358839390415343
187.212,0.11425788777870319
190.105,0.12834842456851683
192.996,0.14621528247474724
195.886,0.16559734881512433
198.775,0.18099690085295667
201.664,0.18696745316296168
204.551,0.18301538663077827
207.437,0.17404045302880852
210.323,0.16569249986559756
213.207,0.16061020841781326
216.09,0.15857698295870515
218.973,0.15840036054674986
221.854,0.15905923129072133
224.735,0.15992645921802753
227.614,0.16065213775236956
230.492,0.1610417761615001
233.37,0.1609842505223478
236.246,0.16041743579108536
239.122,0.15931035959894438
241.996,0.15765569237897467
244.87,0.15546131550788458
247.742,0.15275139194992596
250.614,0.1495576510290006
253.484,0.14592467247332733
256.354,0.14189906704823682
259.222,0.13753766334570847
262.09,0.13289461492409083
264.956,0.1280318227318007
267.822,0.12300455526970548
270.687,0.11787175320139656
273.55,0.11268991458235529
276.413,0.10750649657723989
279.275,0.10237000956324842
282.135,0.09732393678307062
284.995,0.09240113409300277
287.854,0.08763425325535083
290.711,0.08305020279747062
293.568,0.07866572269022663
296.424,0.07449729787648884
299.279,0.07055504511010338
302.133,0.06684480112711515
304.986,0.06336862140951555
307.838,0.0601253029693482
310.689,0.0571109102711814
313.538,0.05432022829694624
316.387,0.05174340634625229
319.236,0.04937147806237178
322.083,0.04719602519048238
324.929,0.04520555563193396
327.774,0.04338920102361209
330.618,0.0417360985017329
333.461,0.04023559330399202
336.303,0.038877398059419865
339.145,0.03765130406906132
341.985,0.03654894691972267
344.824,0.0355612809888094
347.663,0.034680089737149866
350.5,0.03389875100606196
353.336,0.03321037946791451
356.172,0.03260889534844519
359.006,0.032089496014003085
361.84,0.03164722132562789
364.672,0.03127840312486166
367.504,0.030979385828196537
370.335,0.030747480313853753
373.164,0.030580446022248697
375.993,0.0304764038556951
378.821,0.03043417749686253
381.648,0.030453028675836675
384.473,0.030532688345702417
387.298,0.030673497801160982
390.122,0.03087625462892644
392.945,0.031142328032288422
395.767,0.03147367587702413
398.588,0.031872891169849274
401.408,0.03234326256469663
404.227,0.032888851460570766
407.046,0.03351482593806884
409.863,0.03422666558841018
412.679,0.0350316409630764
415.494,0.03593814238365566
418.309,0.03695650128613444
421.122,0.038097790958233534
423.935,0.039376827295383346
426.746,0.040809341108255806
429.557,0.04241619142626021
432.366,0.044219933238256605
435.175,0.04625026473269358
437.983,0.04854072664283587
